Count;Id;Label;Type;Bastard;Non-cyrillic
168;спид;спид;S;False;False
167;акула;акула;S;False;False
167;гораскоп;гораскоп;S;True;False
167;заразный;заразный;A;False;False
167;мини;мини;COM;False;False
167;норма;норма;S;False;False
167;угодник;угодник;S;False;False
166;гороскп;гороскп;S;True;False
166;сухой;сухой;A;False;False
165;два;два;NUM;False;False
165;объявлять;объявлять;V;False;False
165;полоска;полоска;S;False;False
165;темнота;темнота;S;False;False
164;ад;ад;S;False;False
164;одина;одина;S;False;False
163;американский;американский;A;False;False
163;отцветать;отцветать;V;False;False
163;очень;очень;ADV;False;False
162;безработица;безработица;S;False;False
162;жанна;жанна;S;False;False
162;зарай;зарай;S;True;False
162;фигура;фигура;S;False;False
161;обострение;обострение;S;False;False
160;аглая;аглая;S;False;False
160;быстро;быстро;ADV;False;False
160;дома;дома;ADV;False;False
160;оптимист;оптимист;S;False;False
160;пример;пример;S;False;False
159;бывать;бывать;V;False;False
159;ливень;ливень;S;False;False
159;пирсинг;пирсинг;S;False;False
159;трактовка;трактовка;S;False;False
158;изнасилование;изнасилование;S;False;False
158;рыболовный;рыболовный;A;False;False
157;гном;гном;S;False;False
157;заинтересовывать;заинтересовывать;V;False;False
157;изображение;изображение;S;False;False
157;переписка;переписка;S;False;False
157;юбилейный;юбилейный;A;False;False
156;весело;весело;ADV;False;False
156;дерьмо;дерьмо;S;False;False
156;проводить;проводить;V;False;False
155;yjyf;yjyf;None;False;True
155;антонина;антонина;S;False;False
155;валерия;валерия;S;False;False
155;меняться;меняться;V;False;False
155;сопли;сопли;S;False;False
154;постель;постель;S;False;False
154;прободной;прободной;A;False;False
154;язва;язва;S;False;False
153;afpf;afpf;None;False;True
153;водиться;водиться;V;False;False
153;гнида;гнида;S;False;False
153;косметический;косметический;A;False;False
153;означає;означає;None;False;True
153;процедура;процедура;S;False;False
153;степанова;степанова;S;False;False
153;що;що;None;False;True
153;імя;імя;None;False;True
152;гооскоп;гооскоп;S;True;False
152;инструкция;инструкция;S;False;False
152;люголать;люголать;V;True;False
152;наряд;наряд;S;False;False
152;применение;применение;S;False;False
152;сониика;сониика;S;True;False
152;цитата;цитата;S;False;False
151;бурый;бурый;A;False;False
151;открывать;открывать;V;False;False
151;скоморох;скоморох;S;False;False
151;снежинка;снежинка;S;False;False
150;больной;больной;A;False;False
150;бондарчук;бондарчук;S;False;False
150;гексаграмма;гексаграмма;S;True;False
150;депрессия;депрессия;S;False;False
150;дцп;дцп;None;False;True
150;нервный;нервный;A;False;False
150;побороть;побороть;V;False;False
150;система;система;S;False;False
149;yevthjkjubz;yevthjkjubz;None;False;True
149;волосатый;волосатый;A;False;False
149;минэкономразвития;минэкономразвития;S;False;False
149;убывающий;убывающий;A;False;False
149;юмористический;юмористический;A;False;False
148;горло;горло;S;False;False
148;коричневый;коричневый;A;False;False
148;лилит;лилит;S;False;False
148;полоскать;полоскать;V;False;False
147;бантеев;бантеев;S;False;False
147;олеся;олеся;S;False;False
147;фотографироваться;фотографироваться;V;False;False
146;astroma;astroma;None;False;True
146;гороскол;гороскол;S;True;False
146;селедка;селедка;S;False;False
145;гроза;гроза;S;False;False
145;донбасс;донбасс;S;False;False
145;исполнять;исполнять;V;False;False
145;мерилин;мерилин;S;False;False
145;послезавтра;послезавтра;ADV;False;False
145;упаковка;упаковка;S;False;False
144;постановление;постановление;S;False;False
144;сердечко;сердечко;S;False;False
144;совместность;совместность;S;False;False
143;полный;полный;A;False;False
142;бежать;бежать;V;False;False
142;директор;директор;S;False;False
141;дверь;дверь;S;False;False
141;зеленый;зеленый;A;False;False
141;прерывание;прерывание;S;False;False
141;ростовский;ростовский;A;False;False
141;сиреневый;сиреневый;A;False;False
141;скандинавский;скандинавский;A;False;False
140;лилия;лилия;S;False;False
140;ум;ум;S;False;False
139;варение;варение;S;False;False
139;киви;киви;S;False;False
139;признание;признание;S;False;False
138;казахстанский;казахстанский;A;False;False
138;психотип;психотип;S;True;False
138;рис;рис;S;False;False
137;гимнастика;гимнастика;S;False;False
137;исчезать;исчезать;V;False;False
137;кегель;кегель;S;True;False
137;опущение;опущение;S;False;False
137;то;то;CONJ;False;False
136;ytltk;ytltk;None;False;True
136;влюблять;влюблять;V;False;False
136;игрушка;игрушка;S;False;False
136;кукла;кукла;S;False;False
136;обидный;обидный;A;False;False
136;обновлять;обновлять;V;False;False
135;celt;celt;None;False;True
135;добро;добро;S;False;False
135;зулия;зулия;S;False;False
135;кастрация;кастрация;S;False;False
135;раджабов;раджабов;S;False;False
135;рыдать;рыдать;V;False;False
134;браться;браться;V;False;False
134;геннадий;геннадий;S;False;False
134;камилла;камилла;S;False;False
134;козел;козел;S;False;False
134;оканчиваться;оканчиваться;V;False;False
134;откуда;откуда;ADVPRO;False;False
134;понос;понос;S;False;False
134;пропадать;пропадать;V;False;False
134;рік;рік;None;False;True
134;склонение;склонение;S;False;False
134;стафилококк;стафилококк;S;False;False
134;топаз;топаз;S;False;False
134;церковний;церковний;A;True;False
133;астрал;астрал;S;False;False
133;выход;выход;S;False;False
133;груша;груша;S;False;False
133;носить;носить;V;False;False
133;тнт;тнт;S;False;False
132;везение;везение;S;False;False
132;влюбленный;влюбленный;A;False;False
132;дело;дело;S;False;False
132;демьян;демьян;S;False;False
132;кудрин;кудрин;S;False;False
132;наручный;наручный;A;False;False
132;пирамида;пирамида;S;False;False
131;горосокоп;горосокоп;S;True;False
131;соннтк;соннтк;S;True;False
130;cyjd;cyjd;None;False;True
130;njkrjdfybt;njkrjdfybt;None;False;True
130;аквариумный;аквариумный;A;False;False
130;брюшной;брюшной;A;False;False
130;значит;значит;ADV;False;False
130;ираида;ираида;S;False;False
130;калория;калория;S;False;False
130;маджонг;маджонг;S;False;False
130;мотоцикл;мотоцикл;S;False;False
130;плохой;плохой;A;False;False
130;полость;полость;S;False;False
130;счастливый;счастливый;A;False;False
129;далецкий;далецкий;S;True;False
129;миткевич;миткевич;S;True;False
129;рустам;рустам;S;False;False
129;юлий;юлий;S;False;False
128;уровень;уровень;S;False;False
127;зигмунд;зигмунд;S;False;False
127;марс;марс;S;False;False
127;сосед;сосед;S;False;False
127;царапать;царапать;V;False;False
126;валерьянка;валерьянка;S;False;False
126;василин;василин;S;False;False
126;вспомнить;вспомнить;V;False;False
126;двусторонний;двусторонний;A;False;False
126;имущественный;имущественный;A;False;False
126;лазурит;лазурит;S;False;False
126;метро;метро;S;False;False
126;подорожание;подорожание;S;False;False
126;призрак;призрак;S;False;False
126;пустырник;пустырник;S;False;False
126;сироп;сироп;S;False;False
126;тудей;тудей;S;True;False
126;унитаз;унитаз;S;False;False
125;старославянский;старославянский;A;False;False
124;женитьба;женитьба;S;False;False
124;навоз;навоз;S;False;False
124;чистить;чистить;V;False;False
123;prisnilos;prisnilos;None;False;True
123;su;su;None;False;True
123;зарина;зарина;S;False;False
123;исцелять;исцелять;V;False;False
123;осенний;осенний;A;False;False
123;проверять;проверять;V;False;False
123;утка;утка;S;False;False
123;ярослава;ярослава;S;False;False
122;богослов;богослов;S;False;False
122;днюха;днюха;S;True;False
122;знаків;знаків;None;False;True
122;иоанн;иоанн;S;False;False
122;лада;лада;S;False;False
122;откровение;откровение;S;False;False
122;сумісність;сумісність;None;False;True
121;авиакатастрофа;авиакатастрофа;S;False;False
121;балкон;балкон;S;False;False
121;веровать;веровать;V;False;False
121;гигиена;гигиена;S;False;False
121;кит;кит;S;False;False
121;мила;мила;S;False;False
121;полюбить;полюбить;V;False;False
121;скэнар;скэнар;S;True;False
121;сустав;сустав;S;False;False
121;терапия;терапия;S;False;False
121;челюстной;челюстной;A;False;False
121;юбка;юбка;S;False;False
120;numeroscop;numeroscop;None;False;True
120;афонский;афонский;A;False;False
120;грудень;грудень;S;True;False
120;кушать;кушать;V;False;False
120;мвд;мвд;S;False;False
120;нумералогия;нумералогия;S;True;False
120;отпечаток;отпечаток;S;False;False
120;простата;простата;S;False;False
120;ратибор;ратибор;S;False;False
120;родимый;родимый;A;False;False
120;страница;страница;S;False;False
119;sonik;sonik;None;False;True
119;белок;белок;S;False;False
119;загадывать;загадывать;V;False;False
119;зубной;зубной;A;False;False
119;масло;масло;S;False;False
119;массаж;массаж;S;False;False
119;подниматься;подниматься;V;False;False
119;ягода;ягода;S;False;False
118;кража;кража;S;False;False
118;результат;результат;S;False;False
118;сни;сни;S;True;False
118;шапка;шапка;S;False;False
117;vbkkthf;vbkkthf;None;False;True
117;айкью;айкью;S;True;False
117;аким;аким;S;False;False
117;вечер;вечер;S;False;False
117;поймать;поймать;V;False;False
117;распространенный;распространенный;A;False;False
117;твой;твой;APRO;False;False
116;желтуха;желтуха;S;False;False
116;замужний;замужний;A;False;False
116;кура;кура;S;False;False
116;лекарство;лекарство;S;False;False
116;марсель;марсель;S;False;False
116;опаздывать;опаздывать;V;False;False
116;передаваться;передаваться;V;False;False
116;повышать;повышать;V;False;False
116;пятнашки;пятнашки;S;False;False
116;размягчать;размягчать;V;False;False
116;серафим;серафим;S;False;False
116;совпадение;совпадение;S;False;False
116;юрист;юрист;S;False;False
115;bvty;bvty;None;False;True
115;cjdvtcnbvjcnm;cjdvtcnbvjcnm;None;False;True
115;goroscop;goroscop;None;False;True
115;головоломка;головоломка;S;False;False
115;данил;данил;S;False;False
115;духи;духи;S;False;False
115;картофель;картофель;S;False;False
115;одевать;одевать;V;False;False
115;определение;определение;S;False;False
115;распознавать;распознавать;V;False;False
115;слава;слава;S;False;False
114;ruoculus;ruoculus;None;False;True
114;адрес;адрес;S;False;False
114;дед;дед;S;False;False
114;земляника;земляника;S;False;False
114;ингаляция;ингаляция;S;False;False
114;кировский;кировский;A;False;False
114;мороз;мороз;S;False;False
114;мужегон;мужегон;S;True;False
114;слепой;слепой;A;False;False
114;снегурочка;снегурочка;S;False;False
114;совместимый;совместимый;A;False;False
113;вестись;вестись;V;False;False
113;косичка;косичка;S;False;False
113;назавтра;назавтра;ADV;False;False
113;нечисть;нечисть;S;False;False
113;хотеть;хотеть;V;False;False
113;чтоб;чтоб;CONJ;False;False
112;afps;afps;None;False;True
112;archangel;archangel;None;False;True
112;аналитик;аналитик;S;False;False
112;смеяться;смеяться;V;False;False
112;трогательный;трогательный;A;False;False
112;хассе;хассе;S;True;False
111;банан;банан;S;False;False
111;вешать;вешать;V;False;False
111;водить;водить;V;False;False
111;ворота;ворота;S;False;False
111;дамир;дамир;S;False;False
111;еда;еда;S;False;False
111;золушка;золушка;S;False;False
111;калейдоскоп;калейдоскоп;S;False;False
111;подкова;подкова;S;False;False
111;якуб;якуб;S;False;False
110;бальтазар;бальтазар;S;False;False
110;бровь;бровь;S;False;False
110;буква;буква;S;False;False
110;грядка;грядка;S;False;False
110;ее;ее;APRO;False;False
110;заболевать;заболевать;V;False;False
110;классический;классический;A;False;False
110;мочевой;мочевой;A;False;False
110;осень;осень;S;False;False
110;перед;перед;PR;False;False
110;поминки;поминки;S;False;False
110;ректификация;ректификация;S;False;False
110;святки;святки;S;False;False
110;сено;сено;S;False;False
110;симоронский;симоронский;A;True;False
110;тепло;тепло;ADV;False;False
110;увидеть;увидеть;V;False;False
109;вывести;вывести;V;False;False
109;забеременеть;забеременеть;V;False;False
109;леди;леди;S;False;False
109;лист;лист;S;False;False
109;любовник;любовник;S;False;False
109;место;место;S;False;False
109;огород;огород;S;False;False
109;папа;папа;S;False;False
109;предохраняться;предохраняться;V;False;False
109;раиса;раиса;S;False;False
109;регин;регин;S;False;False
109;соперница;соперница;S;False;False
109;чеченский;чеченский;A;False;False
109;эндометриоз;эндометриоз;S;True;False
108;cjdvtcnbvjcnb;cjdvtcnbvjcnb;None;False;True
108;аборт;аборт;S;False;False
108;мирослава;мирослава;S;False;False
108;момент;момент;S;False;False
108;подсолнух;подсолнух;S;False;False
108;подстригать;подстригать;V;False;False
108;притягивать;притягивать;V;False;False
107;heys;heys;None;False;True
107;horoscop;horoscop;None;False;True
107;rjpthju;rjpthju;None;False;True
107;гепатит;гепатит;S;False;False
107;заражаться;заражаться;V;False;False
107;ира;ира;S;False;False
107;какать;какать;V;False;False
107;ностальгия;ностальгия;S;False;False
107;чувствовать;чувствовать;V;False;False
107;эвелина;эвелина;S;False;False
106;fcnhjvthblbfy;fcnhjvthblbfy;None;False;True
106;астроланд;астроланд;S;True;False
106;богатырь;богатырь;S;False;False
106;ворон;ворон;S;False;False
106;выбирать;выбирать;V;False;False
106;зона;зона;S;False;False
106;крем;крем;S;False;False
106;начальник;начальник;S;False;False
106;отчуждение;отчуждение;S;False;False
106;посадка;посадка;S;False;False
106;привораживать;привораживать;V;False;False
106;свинина;свинина;S;False;False
106;селезенка;селезенка;S;False;False
106;чернобыль;чернобыль;S;False;False
106;эзотерический;эзотерический;A;False;False
105;haemolyticus;haemolyticus;None;False;True
105;staphylococcus;staphylococcus;None;False;True
105;алфавитный;алфавитный;A;False;False
105;ароматерапия;ароматерапия;S;False;False
105;верблюд;верблюд;S;False;False
105;взрыв;взрыв;S;False;False
105;вишня;вишня;S;False;False
105;древний;древний;A;False;False
105;колдовство;колдовство;S;False;False
105;перчатка;перчатка;S;False;False
105;прозрачный;прозрачный;A;False;False
105;старый;старый;A;False;False
105;улица;улица;S;False;False
105;фотографировать;фотографировать;V;False;False
105;чистый;чистый;A;False;False
105;языческий;языческий;A;False;False
104;аэропорт;аэропорт;S;False;False
104;валера;валера;S;False;False
104;гороскор;гороскор;S;True;False
104;горячий;горячий;A;False;False
104;декабрьский;декабрьский;A;False;False
104;дословно;дословно;ADV;False;False
104;зарубежный;зарубежный;A;False;False
104;землетрясение;землетрясение;S;False;False
104;зуд;зуд;S;False;False
104;медицина;медицина;S;False;False
104;мобильный;мобильный;A;False;False
104;мыться;мыться;V;False;False
104;опарыш;опарыш;S;False;False
104;очищение;очищение;S;False;False
104;подробно;подробно;ADV;False;False
104;семейный;семейный;A;False;False
104;способ;способ;S;False;False
104;супер;супер;A;False;False
104;чистотел;чистотел;S;False;False
103;horoskop;horoskop;None;False;True
103;omorrow;omorrow;None;False;True
103;алеша;алеша;S;False;False
103;виадук;виадук;S;False;False
103;вид;вид;S;False;False
103;друг;друг;S;False;False
103;идти;идти;V;False;False
103;курилова;курилова;S;True;False
103;очки;очки;S;False;False
103;поле;поле;S;False;False
103;трамвай;трамвай;S;False;False
103;тыква;тыква;S;False;False
102;Cjyybr;Cjyybr;None;False;True
102;аз;аз;S;False;False
102;вещь;вещь;S;False;False
102;данила;данила;S;False;False
102;контакт;контакт;S;False;False
102;мазь;мазь;S;False;False
102;оригинально;оригинально;ADV;False;False
102;поздравлять;поздравлять;V;False;False
102;тесто;тесто;S;False;False
102;трава;трава;S;False;False
101;гиперпластический;гиперпластический;A;False;False
101;погоня;погоня;S;False;False
101;потоп;потоп;S;False;False
101;разбитый;разбитый;A;False;False
101;стрижок;стрижок;S;True;False
100;horoscope;horoscope;None;False;True
100;lyz;lyz;None;False;True
100;rfhnf;rfhnf;None;False;True
100;агата;агата;S;False;False
100;амулет;амулет;S;False;False
100;африканский;африканский;A;False;False
100;горомкоп;горомкоп;S;True;False
100;госкоп;госкоп;S;True;False
100;лед;лед;S;False;False
100;лук;лук;S;False;False
100;льгота;льгота;S;False;False
100;нумирология;нумирология;S;True;False
100;ручной;ручной;A;False;False
100;хлопчиків;хлопчиків;None;False;True
